Date,Open,High,Low,Close,Adj Close,Volume
12/05/20,2411.850098,2419,2355,2356.949951,2356.949951,3074900
13/05/20,2366.800049,2407.699951,2337.800049,2367.919922,2367.919922,4782900
14/05/20,2361.01001,2391.370117,2353.209961,2388.850098,2388.850098,3648100
15/05/20,2368.52002,2411,2356.370117,2409.780029,2409.780029,4235000
18/05/20,2404.350098,2433,2384.01001,2426.26001,2426.26001,4366600
19/05/20,2429.830078,2485,2428.969971,2449.330078,2449.330078,4320500
20/05/20,2477.870117,2500.01001,2467.27002,2497.939941,2497.939941,3998100
21/05/20,2500,2525.449951,2442.540039,2446.73999,2446.73999,5114400
22/05/20,2455.01001,2469.850098,2430.129883,2436.879883,2436.879883,2867100
26/05/20,2458,2462,2414.060059,2421.860107,2421.860107,3568200
27/05/20,2404.98999,2413.580078,2330,2410.389893,2410.389893,5056900
28/05/20,2384.330078,2436.969971,2378.22998,2401.100098,2401.100098,3190200
29/05/20,2415.939941,2442.370117,2398.199951,2442.370117,2442.370117,3529300
01/06/20,2448,2476.929932,2444.169922,2471.040039,2471.040039,2928900
02/06/20,2467,2473.530029,2445.310059,2472.409912,2472.409912,2529900
03/06/20,2468.01001,2488,2461.169922,2478.399902,2478.399902,2671000
04/06/20,2477.429932,2507.540039,2450.01001,2460.600098,2460.600098,2948700
05/06/20,2444.51001,2488.649902,2437.129883,2483,2483,3306400
08/06/20,2500.199951,2530,2487.340088,2524.060059,2524.060059,3970700
09/06/20,2529.439941,2626.429932,2525,2600.860107,2600.860107,5176000
10/06/20,2645,2722.350098,2626.26001,2647.449951,2647.449951,4946000
11/06/20,2603.5,2671.379883,2536.22998,2557.959961,2557.959961,5800100
12/06/20,2601.209961,2621.47998,2503.350098,2545.02002,2545.02002,5429600
15/06/20,2526.600098,2584,2508,2572.679932,2572.679932,3865100
16/06/20,2620,2620,2576,2615.27002,2615.27002,3585600
17/06/20,2647.5,2655,2631.820068,2640.97998,2640.97998,2951100
18/06/20,2647.01001,2659.639893,2636.110107,2653.97998,2653.97998,2487800
19/06/20,2678.080078,2697.429932,2659,2675.01001,2675.01001,5777000
22/06/20,2684.5,2715,2669,2713.820068,2713.820068,3208800
23/06/20,2726.02002,2783.110107,2718.040039,2764.409912,2764.409912,4231700
24/06/20,2780,2796,2721,2734.399902,2734.399902,4526600
25/06/20,2739.550049,2756.22998,2712.139893,2754.580078,2754.580078,2968700
26/06/20,2775.060059,2782.570068,2688,2692.870117,2692.870117,6500800
29/06/20,2690.01001,2696.800049,2630.080078,2680.379883,2680.379883,4223400
30/06/20,2685.070068,2769.629883,2675.030029,2758.820068,2758.820068,3769700
01/07/20,2757.98999,2895,2754,2878.699951,2878.699951,6363400
02/07/20,2912.01001,2955.560059,2871.100098,2890.300049,2890.300049,6593400
06/07/20,2934.969971,3059.879883,2930,3057.040039,3057.040039,6880600
07/07/20,3058.550049,3069.550049,2990,3000.120117,3000.120117,5257500
08/07/20,3022.610107,3083.969971,3012.429932,3081.110107,3081.110107,5037600
09/07/20,3115.98999,3193.879883,3074,3182.629883,3182.629883,6388700
10/07/20,3191.76001,3215,3135.699951,3200,3200,5486000
13/07/20,3251.060059,3344.290039,3068.389893,3104,3104,7720400
14/07/20,3089,3127.379883,2950,3084,3084,7231900
15/07/20,3080.22998,3098.350098,2973.179932,3008.870117,3008.870117,5788900
16/07/20,2971.060059,3032,2918.22998,2999.899902,2999.899902,6394200
17/07/20,3009,3024,2948.449951,2961.969971,2961.969971,4761300
20/07/20,3000.199951,3201.360107,2994.02002,3196.840088,3196.840088,7598200
21/07/20,3232.48999,3240.580078,3105.719971,3138.290039,3138.290039,6135000
22/07/20,3125,3150,3065.26001,3099.909912,3099.909912,4104200
23/07/20,3098.27002,3098.27002,2970,2986.550049,2986.550049,5656900
24/07/20,2930,3031.580078,2888,3008.909912,3008.909912,5632400
27/07/20,3062,3098,3015.77002,3055.209961,3055.209961,4170500
28/07/20,3054.27002,3077.090088,2995.76001,3000.330078,3000.330078,3126700
29/07/20,3030.98999,3039.159912,2996.77002,3033.530029,3033.530029,2974100
30/07/20,3014,3092,3005,3051.879883,3051.879883,6128300
31/07/20,3244,3246.820068,3151,3164.679932,3164.679932,8085500
03/08/20,3180.51001,3184,3104,3111.889893,3111.889893,5074700
04/08/20,3101.209961,3167.23999,3101.209961,3138.830078,3138.830078,4694300
05/08/20,3143.77002,3213.590088,3127.300049,3205.030029,3205.030029,3930000
06/08/20,3194.360107,3247.469971,3165.429932,3225,3225,3940600
07/08/20,3224.01001,3240.810059,3140.669922,3167.459961,3167.459961,3929600
10/08/20,3170.310059,3172.51001,3101.52002,3148.159912,3148.159912,3167300
11/08/20,3113.199951,3159.219971,3073,3080.669922,3080.669922,3718100
12/08/20,3108,3174.389893,3101.419922,3162.23999,3162.23999,3527200
13/08/20,3182.98999,3217.52002,3155,3161.02002,3161.02002,3149000
14/08/20,3178.179932,3178.23999,3120,3148.02002,3148.02002,2751700
17/08/20,3173.120117,3194.969971,3154.179932,3182.409912,3182.409912,2691200
18/08/20,3212,3320,3205.820068,3312.48999,3312.48999,5346000
19/08/20,3303.01001,3315.899902,3256,3260.47998,3260.47998,4185100
20/08/20,3252,3312.620117,3238,3297.370117,3297.370117,3332500
21/08/20,3295,3314.399902,3275.389893,3284.719971,3284.719971,3575900
24/08/20,3310.149902,3380.320068,3257.560059,3307.459961,3307.459961,4666300
25/08/20,3294.98999,3357.399902,3267,3346.48999,3346.48999,3992800
26/08/20,3351.110107,3451.73999,3344.570068,3441.850098,3441.850098,6508700
27/08/20,3450.050049,3453,3378,3400,3400,4264800
28/08/20,3423,3433.370117,3386.5,3401.800049,3401.800049,2897000
31/08/20,3408.98999,3495,3405,3450.959961,3450.959961,4185900
01/09/20,3489.580078,3513.870117,3467,3499.120117,3499.120117,3476400
02/09/20,3547,3552.25,3486.689941,3531.449951,3531.449951,3931500
03/09/20,3485,3488.409912,3303,3368,3368,8161100
04/09/20,3318,3381.5,3111.129883,3294.620117,3294.620117,8781800
08/09/20,3144,3250.850098,3130,3149.840088,3149.840088,6094200
09/09/20,3202.98999,3303.179932,3185,3268.610107,3268.610107,5188700
10/09/20,3307.219971,3349.889893,3170.550049,3175.110107,3175.110107,5330700
11/09/20,3208.689941,3217.340088,3083.97998,3116.219971,3116.219971,5094000
14/09/20,3172.939941,3187.389893,3096,3102.969971,3102.969971,4529600
15/09/20,3136.159912,3175.02002,3108.919922,3156.129883,3156.129883,4021500
16/09/20,3179.98999,3187.23999,3074.149902,3078.100098,3078.100098,4512200
17/09/20,3009.25,3029.429932,2972.550049,3008.72998,3008.72998,6449100
18/09/20,3031.73999,3037.800049,2905.540039,2954.909912,2954.909912,8892600
21/09/20,2906.5,2962,2871,2960.469971,2960.469971,6117900
22/09/20,3033.840088,3133.98999,3000.199951,3128.98999,3128.98999,6948800
23/09/20,3120.429932,3127,2992.379883,2999.860107,2999.860107,5652700
24/09/20,2977.790039,3069.300049,2965,3019.790039,3019.790039,5529400
25/09/20,3054.860107,3101.540039,2999,3095.129883,3095.129883,4615200
28/09/20,3148.850098,3175.040039,3117.169922,3174.050049,3174.050049,4224200
29/09/20,3175.389893,3188.26001,3132.540039,3144.879883,3144.879883,3495800
30/09/20,3141.139893,3212.879883,3133.98999,3148.72998,3148.72998,4883400
01/10/20,3208,3224,3172,3221.26001,3221.26001,4971900
02/10/20,3153.629883,3195.800049,3123,3125,3125,5613100
05/10/20,3145.840088,3202.530029,3140.850098,3199.199951,3199.199951,3775300
06/10/20,3165,3182,3090,3099.959961,3099.959961,5086900
07/10/20,3135,3200,3132.389893,3195.689941,3195.689941,4309400
08/10/20,3224.98999,3233.290039,3174.98999,3190.550049,3190.550049,3174100
09/10/20,3210,3288.98999,3197.830078,3286.649902,3286.649902,4907900
12/10/20,3349.939941,3496.23999,3339.550049,3442.929932,3442.929932,8364200
13/10/20,3467.98999,3492.379883,3424.219971,3443.629883,3443.629883,5744700
14/10/20,3447,3464.879883,3340,3363.709961,3363.709961,5828900
15/10/20,3292.01001,3355.879883,3280,3338.649902,3338.649902,5223400
16/10/20,3363.22998,3399.659912,3160,3272.709961,3272.709961,6474400
19/10/20,3299.610107,3329,3192.73999,3207.209961,3207.209961,5223600
20/10/20,3222.280029,3266,3192.01001,3217.01001,3217.01001,4509700
21/10/20,3212.5,3233.879883,3160,3184.939941,3184.939941,4592700
22/10/20,3189.870117,3198.75,3121.939941,3176.399902,3176.399902,4212000
23/10/20,3191,3205.330078,3140,3204.399902,3204.399902,3466700
26/10/20,3198.73999,3282.97998,3153.300049,3207.040039,3207.040039,5901200
27/10/20,3224.939941,3291.659912,3211.300049,3286.330078,3286.330078,4291000
28/10/20,3249.300049,3264.02002,3162.469971,3162.780029,3162.780029,5588300
29/10/20,3201.27002,3257.25,3164,3211.01001,3211.01001,6596500
30/10/20,3157.75,3167,3019,3036.149902,3036.149902,8386400
02/11/20,3061.73999,3079.709961,2950.120117,3004.47998,3004.47998,7257400
03/11/20,3018.530029,3074.899902,2980.97998,3048.409912,3048.409912,4897900
04/11/20,3159.98999,3244.850098,3139.72998,3241.159912,3241.159912,6839000
05/11/20,3319.969971,3366.800049,3288.879883,3322,3322,5789300
06/11/20,3304.639893,3322,3232,3311.370117,3311.370117,4647300
09/11/20,3231.030029,3289,3112.110107,3143.73999,3143.73999,7190400
10/11/20,3095.02002,3114,3019.47998,3035.02002,3035.02002,6591000
11/11/20,3061.780029,3139.149902,3050,3137.389893,3137.389893,4366900
12/11/20,3159.949951,3175.879883,3086.050049,3110.280029,3110.280029,4362000
13/11/20,3122,3141.719971,3085.389893,3128.810059,3128.810059,3756200
16/11/20,3093.199951,3142.699951,3072.689941,3131.060059,3131.060059,3808700
17/11/20,3183.540039,3189.25,3135.26001,3135.659912,3135.659912,3444700
18/11/20,3134,3140,3105.100098,3105.459961,3105.459961,2916800
19/11/20,3105.310059,3125,3080.919922,3117.02002,3117.02002,3010300
20/11/20,3117.02002,3132.889893,3098.050049,3099.399902,3099.399902,3374400
23/11/20,3116.699951,3139.75,3065.459961,3098.389893,3098.389893,4708900
24/11/20,3100.5,3134.25,3086.26001,3118.060059,3118.060059,3602100
25/11/20,3141.870117,3198,3140.26001,3185.070068,3185.070068,3790400
27/11/20,3211.26001,3216.189941,3190.050049,3195.340088,3195.340088,2392900
30/11/20,3208.47998,3228.389893,3125.550049,3168.040039,3168.040039,4063900
01/12/20,3188.5,3248.949951,3157.179932,3220.080078,3220.080078,4544400
02/12/20,3221.649902,3232,3173.26001,3203.530029,3203.530029,3129300
03/12/20,3205.459961,3228.639893,3181.310059,3186.72998,3186.72998,2892000
04/12/20,3198.209961,3198.209961,3158.76001,3162.580078,3162.580078,2913600
07/12/20,3156.47998,3180.76001,3141.689941,3158,3158,2751300
08/12/20,3158.899902,3184.129883,3120.02002,3177.290039,3177.290039,3286300
09/12/20,3167.889893,3174.429932,3088,3104.199951,3104.199951,4100800
10/12/20,3088.98999,3142.100098,3076,3101.48999,3101.48999,3030200
11/12/20,3096.659912,3118.669922,3072.820068,3116.419922,3116.419922,3062300
